onset	duration	trial_type
11.0	1.216	right_hand
12.216	1.203	right_hand
13.419	1.214	right_hand
14.633	1.216	right_hand
15.849	1.203	right_hand
17.052	1.214	right_hand
18.266	1.203	right_hand
19.469	1.213	right_hand
20.682	1.203	right_hand
21.885	1.231	right_hand
26.099	1.216	left_foot
27.315	1.203	left_foot
28.518	1.214	left_foot
29.732	1.203	left_foot
30.935	1.213	left_foot
32.148	1.203	left_foot
33.351	1.214	left_foot
34.565	1.216	left_foot
35.781	1.203	left_foot
36.984	1.231	left_foot
41.198	1.216	tongue
42.414	1.203	tongue
43.617	1.214	tongue
44.831	1.203	tongue
46.034	1.213	tongue
47.247	1.203	tongue
48.45	1.214	tongue
49.664	1.203	tongue
50.867	1.213	tongue
52.08	1.234	tongue
56.283	1.214	right_foot
57.497	1.216	right_foot
58.713	1.203	right_foot
59.916	1.214	right_foot
61.13	1.203	right_foot
62.333	1.213	right_foot
63.546	1.203	right_foot
64.749	1.214	right_foot
65.963	1.203	right_foot
67.166	1.23	right_foot
71.379	1.203	left_hand
72.582	1.214	left_hand
73.796	1.216	left_hand
75.012	1.203	left_hand
76.215	1.214	left_hand
77.429	1.203	left_hand
78.632	1.213	left_hand
79.845	1.203	left_hand
81.048	1.214	left_hand
82.262	1.233	left_hand
101.477	1.203	tongue
102.68	1.214	tongue
103.894	1.203	tongue
105.097	1.213	tongue
106.31	1.203	tongue
107.513	1.214	tongue
108.727	1.203	tongue
109.93	1.214	tongue
111.144	1.216	tongue
112.36	1.233	tongue
116.577	1.216	left_foot
117.793	1.203	left_foot
118.996	1.214	left_foot
120.21	1.216	left_foot
121.426	1.203	left_foot
122.629	1.214	left_foot
123.843	1.216	left_foot
125.059	1.203	left_foot
126.262	1.214	left_foot
127.476	1.233	left_foot
131.692	1.203	right_hand
132.895	1.214	right_hand
134.109	1.216	right_hand
135.325	1.203	right_hand
136.528	1.214	right_hand
137.742	1.203	right_hand
138.945	1.213	right_hand
140.158	1.203	right_hand
141.361	1.214	right_hand
142.575	1.233	right_hand
161.79	1.203	left_hand
162.993	1.214	left_hand
164.207	1.203	left_hand
165.41	1.213	left_hand
166.623	1.203	left_hand
167.826	1.214	left_hand
169.04	1.203	left_hand
170.243	1.213	left_hand
171.456	1.203	left_hand
172.659	1.231	left_hand
176.873	1.203	right_foot
178.076	1.213	right_foot
179.289	1.203	right_foot
180.492	1.214	right_foot
181.706	1.216	right_foot
182.922	1.203	right_foot
184.125	1.214	right_foot
185.339	1.203	right_foot
186.542	1.213	right_foot
187.755	1.234	right_foot
