onset	duration	trial_type
10.549	2.583	2back_body
13.132	2.584	2back_body
15.716	2.533	2back_body
18.249	2.583	2back_body
20.832	2.583	2back_body
23.415	2.533	2back_body
25.948	2.584	2back_body
28.532	2.533	2back_body
31.065	2.533	2back_body
33.598	2.516	2back_body
38.698	2.534	0back_face
41.232	2.534	0back_face
43.766	2.533	0back_face
46.299	2.534	0back_face
48.833	2.532	0back_face
51.365	2.533	0back_face
53.898	2.534	0back_face
56.432	2.533	0back_face
58.965	2.533	0back_face
61.498	2.519	0back_face
81.528	2.534	2back_tools
84.062	2.534	2back_tools
86.596	2.532	2back_tools
89.128	2.533	2back_tools
91.661	2.533	2back_tools
94.194	2.534	2back_tools
96.728	2.533	2back_tools
99.261	2.533	2back_tools
101.794	2.533	2back_tools
104.327	2.517	2back_tools
109.36	2.534	0back_body
111.894	2.532	0back_body
114.426	2.534	0back_body
116.96	2.533	0back_body
119.493	2.533	0back_body
122.026	2.533	0back_body
124.559	2.533	0back_body
127.092	2.534	0back_body
129.626	2.533	0back_body
132.159	2.518	0back_body
152.191	2.533	0back_place
154.724	2.533	0back_place
157.257	2.533	0back_place
159.79	2.534	0back_place
162.324	2.533	0back_place
164.857	2.533	0back_place
167.39	2.533	0back_place
169.923	2.533	0back_place
172.456	2.534	0back_place
174.99	2.516	0back_place
180.025	2.533	2back_face
182.558	2.533	2back_face
185.091	2.533	2back_face
187.624	2.534	2back_face
190.158	2.532	2back_face
192.69	2.534	2back_face
195.224	2.533	2back_face
197.757	2.532	2back_face
200.289	2.533	2back_face
202.822	2.516	2back_face
222.853	2.534	0back_tools
225.387	2.533	0back_tools
227.92	2.533	0back_tools
230.453	2.533	0back_tools
232.986	2.533	0back_tools
235.519	2.534	0back_tools
238.053	2.533	0back_tools
240.586	2.533	0back_tools
243.119	2.533	0back_tools
245.652	2.517	0back_tools
250.685	2.533	2back_place
253.218	2.533	2back_place
255.751	2.534	2back_place
258.285	2.533	2back_place
260.818	2.533	2back_place
263.351	2.533	2back_place
265.884	2.533	2back_place
268.417	2.534	2back_place
270.951	2.533	2back_place
273.484	2.514	2back_place
