onset	duration	trial_type
8.017	3.549	punishment
11.566	3.566	punishment
15.132	3.567	reward
18.699	3.549	punishment
22.248	3.55	reward
25.798	3.567	punishment
29.365	3.55	punishment
32.915	3.585	punishment
51.48	3.567	reward
55.047	3.566	neutral
58.613	3.566	reward
62.179	3.55	reward
65.729	3.567	reward
69.296	3.549	reward
72.845	3.55	neutral
76.395	3.536	reward
94.944	3.567	punishment
98.511	3.553	punishment
102.064	3.547	reward
105.611	3.549	punishment
109.16	3.55	reward
112.71	3.566	punishment
116.276	3.55	punishment
119.826	3.535	punishment
138.375	3.55	reward
141.925	3.566	reward
145.491	3.55	punishment
149.041	3.55	reward
152.591	3.566	punishment
156.157	3.55	reward
159.707	3.55	reward
163.257	3.535	reward
