onset	duration	trial_type
8.017	3.566	reward
11.583	3.55	punishment
15.133	3.549	punishment
18.682	3.55	punishment
22.232	3.567	reward
25.799	3.549	punishment
29.348	3.55	punishment
32.898	3.529	punishment
51.447	3.567	reward
55.014	3.549	punishment
58.563	3.55	reward
62.113	3.55	reward
65.663	3.55	reward
69.213	3.549	reward
72.762	3.55	punishment
76.312	3.546	reward
94.861	3.55	reward
98.411	3.55	neutral
101.961	3.55	reward
105.511	3.549	punishment
109.06	3.55	reward
112.61	3.55	reward
116.16	3.567	reward
119.727	3.528	reward
138.276	3.566	neutral
141.842	3.549	neutral
145.391	3.55	punishment
148.941	3.55	punishment
152.491	3.567	punishment
156.058	3.549	punishment
159.607	3.55	punishment
163.157	3.529	punishment
