onset	duration	trial_type
10.999	3.017	shape
14.016	3.016	shape
17.032	3.017	shape
20.049	3.016	shape
23.065	3.016	shape
26.081	3.034	shape
32.164	3.018	face
35.182	3.015	face
38.197	3.017	face
41.214	3.067	face
44.281	3.083	face
47.364	3.033	face
53.38	3.016	shape
56.396	3.017	shape
59.413	3.016	shape
62.429	3.017	shape
65.446	3.016	shape
68.462	3.034	shape
74.612	3.1	face
77.712	3.083	face
80.795	3.133	face
83.928	3.017	face
86.945	3.016	face
89.961	3.033	face
95.977	3.017	shape
98.994	3.016	shape
102.01	3.017	shape
105.027	3.016	shape
108.043	3.017	shape
111.06	3.033	shape
117.076	3.017	face
120.093	3.016	face
