onset	duration	trial_type
1.0	26.9	story
29.298	17.398	math
46.696	17.816	math
66.445	26.498	story
92.943	24.717	story
117.66	21.88	story
140.923	17.333	math
158.256	16.732	math
176.871	17.032	math
193.903	16.816	math
210.719	16.35	dummy
