onset	duration	trial_type
10.998	3.016	shape
14.014	3.017	shape
17.031	3.016	shape
20.047	3.017	shape
23.064	3.016	shape
26.08	3.033	shape
32.097	3.016	face
35.113	3.017	face
38.13	3.016	face
41.146	3.017	face
44.163	3.016	face
47.179	3.033	face
53.195	3.017	shape
56.212	3.016	shape
59.228	3.017	shape
62.245	3.016	shape
65.261	3.017	shape
68.278	3.033	shape
74.294	3.017	face
77.311	3.016	face
80.327	3.017	face
83.344	3.016	face
86.36	3.017	face
89.377	3.033	face
95.393	3.016	shape
98.409	3.017	shape
101.426	3.016	shape
104.442	3.017	shape
107.459	3.016	shape
110.475	3.033	shape
116.492	3.016	face
119.508	3.017	face
